transaction_id,date,customer_id,product,category,quantity,price,store_location
1484,11-22-2024,CUST0453,Camiseta,Vestuário,5,441.47,Lisboa
1485,03-06-2024,CUST0204,Refrigerante,Alimentos,2,325.69,Lisboa
1486,2024-05-06,CUST0194,Calça,Vestuário,8,403.85,Berlim
1487,10-21-2024,CUST0047,Fruta,Alimentos,7,207.15,Porto
1488,07-25-2024,CUST0334,Tênis,Calçados,8,27.91,Madrid
1489,2024-07-30,CUST0346,Camiseta,Vestuário,10,311.24,Berlim
1490,01/10/2024,CUST0156,Refrigerante,Alimentos,6,124.89,Paris
1491,15/09/2024,CUST0257,Caderno,Educação,7,211.14,Paris
1492,11-30-2024,CUST0176,Tênis,Calçados,3,476.94,Berlim
1493,2024-04-20,CUST0392,Refrigerante,Alimentos,10,318.91,Madrid
1494,09/09/2024,CUST0367,Livro,Educação,4,468.87,Madrid
1495,11-05-2024,CUST0089,Smartphone,Eletrônicos,10,20.06,Paris
1496,09-27-2024,CUST0195,Smartphone,Eletrônicos,8,46.22,Lisboa
1497,06-10-2024,CUST0161,Smartphone,Eletrônicos,8,144.98,Porto
1498,2024-05-01,CUST0414,Laptop,Eletrônicos,6,218.71,Roma
1499,2024-03-19,CUST0435,Livro,Educação,9,493.58,Paris
1500,2024-07-07,CUST0398,Laptop,Eletrônicos,1,391.92,Madrid
1501,02-12-2024,CUST0177,Refrigerante,Alimentos,6,242.32,Lisboa
1502,24/09/2024,CUST0355,Smartphone,Eletrônicos,1,"165,14",Berlim
1503,04-27-2024,CUST0119,Caderno,educação,4,120.3,Porto
1504,09-19-2024,CUST0407,Camiseta,Vestuário,7,457.69,Barcelona
1505,21/03/2024,CUST0004,Caderno,Educação,8,400.07,Paris
1506,02-19-2024,CUST0052,Calça,Vestuário,4,"456,01",Roma
1507,24/05/2024,CUST0397,Tênis,Calçados,5,"155,75",Madrid
1508,12-08-2024,CUST0431,Sandália,Calçados,6,52.21,Madrid
1509,2024-05-14,CUST0194,Smartphone,Eletrônicos,6,"223,75",Madrid
1510,05-31-2024,CUST0500,Livro,EDUCAÇÃO,8,5.96,Roma
1511,21/06/2024,CUST0052,Caderno,Educação,9,337.07,Berlim
1512,09-03-2024,CUST0219,Livro,Educação,10,375.93,Madrid
1513,05-22-2024,CUST0132,Fruta,Alimentos,9,101.19,Roma
1514,11/06/2024,CUST0051,Camiseta,Vestuário,5,43.59,Barcelona
1515,08-19-2024,CUST0432,Camiseta,Vestuário,8,112.69,Berlim
1516,25/07/2024,CUST0455,Laptop,Eletrônicos,8,233.92,Lisboa
1517,08-09-2024,CUST0482,Tênis,Calçados,4,398.71,Porto
1518,08-13-2024,CUST0424,Fruta,Alimentos,5,29.72,Roma
1519,08-22-2024,CUST0271,Smartphone,Eletrônicos,7,"376,1",Roma
1520,30/07/2024,CUST0052,Sandália,Calçados,8,465.61,Lisboa
1521,02-13-2024,CUST0088,Caderno,Educação,3,365.29,Lisboa
1522,13/08/2024,CUST0275,Livro,Educação,9,195.87,Lisboa
1523,2024-10-03,CUST0438,Livro,Educação,7,"493,12",Barcelona
1524,02/05/2024,CUST0158,Livro,Educação,1,54.59,Roma
1525,11-04-2024,CUST0364,Calça,Vestuário,1,175.54,Madrid
1526,11-14-2024,CUST0091,Sandália,Calçados,2,"362,72",Roma
1527,17/04/2024,CUST0354,Sandália,Calçados,2,373.11,Barcelona
1528,09-25-2024,CUST0145,Camiseta,Vestuário,3,418.36,Paris
1529,27/01/2024,CUST0298,Caderno,Educação,1,"425,09",Porto
1530,11-30-2024,CUST0350,Laptop,Eletrônicos,3,338.44,Paris
1531,22/11/2024,CUST0331,Calça,VESTUÁRIO,3,"166,57",Berlim
1532,16/10/2024,CUST0363,Camiseta,Vestuário,7,131.89,Roma
1533,08/01/2024,CUST0098,Camiseta,Vestuário,8,43.48,Paris
1534,10-19-2024,CUST0240,Laptop,Eletrônicos,8,267.1,Roma
1535,2024-02-17,CUST0303,Caderno,Educação,9,"15,95",Porto
1536,01/07/2024,CUST0133,Refrigerante,Alimentos,1,182.41,Roma
1537,02-07-2024,CUST0035,Camiseta,Vestuário,7,50.01,Barcelona
1538,08/01/2024,CUST0002,Smartphone,Eletrônicos,6,378.55,Madrid
1539,09-18-2024,CUST0142,Sandália,Calçados,10,451.88,Madrid
1540,10-03-2024,CUST0003,Camiseta,VESTUÁRIO,10,"415,32",Barcelona
1541,31/08/2024,CUST0097,Livro,Educação,4,"457,24",Porto
1542,2024-12-17,CUST0318,Sandália,Calçados,2,443.33,Porto
1543,2024-12-05,CUST0276,Sandália,Calçados,2,"143,51",Paris
1544,03/03/2024,CUST0489,Sandália,Calçados,1,143.07,Barcelona
1545,09-11-2024,CUST0317,Laptop,eletrônicos,7,447.71,Porto
1546,09-05-2024,CUST0453,Smartphone,ELETRÔNICOS,4,175.24,Porto
1547,2024-08-18,CUST0139,Refrigerante,Alimentos,8,250.24,Barcelona
1548,05-04-2024,CUST0424,Calça,Vestuário,9,224.65,Barcelona
1549,06-29-2024,CUST0313,Tênis,Calçados,2,154.99,Porto
1550,01/07/2024,CUST0301,Livro,Educação,10,156.2,Madrid
1551,02-03-2024,CUST0379,Livro,Educação,1,411.63,Roma
1552,09/05/2024,CUST0404,Laptop,Eletrônicos,10,"35,36",Madrid
1553,12-05-2024,CUST0358,Refrigerante,Alimentos,1,"491,92",Barcelona
1554,09/08/2024,CUST0224,Laptop,Eletrônicos,5,486.04,Berlim
1555,30/12/2024,CUST0223,Smartphone,Eletrônicos,4,274.04,Berlim
1556,06-20-2024,CUST0493,Caderno,Educação,3,"405,85",Madrid
1557,03-24-2024,CUST0309,Calça,VESTUÁRIO,6,270.1,Porto
1558,05-21-2024,CUST0099,Tênis,Calçados,9,345.63,Paris
1559,04-17-2024,CUST0054,Smartphone,Eletrônicos,4,197.72,Porto
1560,2024-12-07,CUST0155,Laptop,eletrônicos,3,442.85,Madrid
1561,09-08-2024,CUST0410,Tênis,Calçados,6,16.27,Barcelona
1562,08-10-2024,CUST0367,Calça,Vestuário,3,405.46,Barcelona
1563,12-02-2024,CUST0082,Refrigerante,Alimentos,6,496.19,Madrid
1564,01-07-2024,CUST0128,Livro,Educação,3,410.38,Berlim
1565,10-22-2024,CUST0140,Calça,Vestuário,6,169.14,Roma
1566,28/03/2024,CUST0284,Fruta,Alimentos,6,470.21,Roma
1567,10-14-2024,CUST0475,Tênis,Calçados,5,459.62,Barcelona
1568,08-16-2024,CUST0260,Sandália,Calçados,8,"39,41",Porto
1569,10-22-2024,CUST0139,Laptop,Eletrônicos,7,160.77,Roma
1570,18/01/2024,CUST0345,Laptop,Eletrônicos,8,"68,38",Barcelona
1571,02-11-2024,CUST0136,Tênis,Calçados,8,240.7,Berlim
1572,06-25-2024,CUST0206,Caderno,Educação,8,62.46,Madrid
1573,16/12/2024,CUST0108,Fruta,Alimentos,3,89.59,Paris
1574,01-31-2024,CUST0040,Sandália,Calçados,1,"92,89",Paris
1575,02-19-2024,CUST0438,Caderno,EDUCAÇÃO,9,264.46,Roma
1576,05-18-2024,CUST0041,Smartphone,Eletrônicos,2,35.05,Roma
1577,05-31-2024,CUST0391,Laptop,Eletrônicos,3,10.71,Barcelona
1578,2024-09-10,CUST0035,Laptop,Eletrônicos,2,"344,75",Berlim
1579,2024-11-17,CUST0228,Tênis,Calçados,5,"342,08",Berlim
1580,06/01/2024,CUST0259,Camiseta,Vestuário,10,239.79,Roma
1581,14/04/2024,CUST0386,Fruta,Alimentos,10,"206,09",Berlim
1582,18/05/2024,CUST0470,Camiseta,Vestuário,2,"101,78",Roma
1583,2024-04-18,CUST0473,Sandália,Calçados,9,"148,42",Madrid
1584,04-19-2024,CUST0203,Fruta,Alimentos,7,206.29,Roma
1585,01-20-2024,CUST0284,Tênis,Calçados,7,383.06,Lisboa
1586,09-12-2024,CUST0196,Camiseta,Vestuário,6,"246,37",Barcelona
1587,01-18-2024,CUST0021,Laptop,Eletrônicos,4,"290,04",Madrid
1588,14/09/2024,CUST0389,Livro,Educação,2,275.26,Roma
1589,02/11/2024,CUST0278,Sandália,Calçados,9,"415,35",Barcelona
1590,08-17-2024,CUST0167,Camiseta,Vestuário,3,198.83,Madrid
1591,11-25-2024,CUST0058,Calça,Vestuário,10,249.1,Madrid
1592,09/04/2024,CUST0345,Caderno,Educação,8,145.56,Porto
1593,27/05/2024,CUST0329,Tênis,Calçados,1,"266,5",Paris
1594,2024-10-30,CUST0276,Smartphone,Eletrônicos,4,303.75,Paris
1595,2024-10-26,CUST0104,Fruta,Alimentos,1,"219,58",Barcelona
1596,2024-10-26,CUST0248,Fruta,ALIMENTOS,2,299.35,Lisboa
1597,09-18-2024,CUST0022,Fruta,Alimentos,3,85.72,Lisboa
1598,11-30-2024,CUST0151,Refrigerante,Alimentos,6,199.21,Lisboa
1599,05-26-2024,CUST0313,Fruta,Alimentos,2,17.77,Paris
1600,2024-10-19,CUST0002,Tênis,Calçados,8,"313,83",Lisboa
1601,10-24-2024,CUST0332,Refrigerante,Alimentos,4,291.05,Lisboa
1602,2024-04-06,CUST0008,Sandália,Calçados,10,"240,15",Madrid
1603,2024-03-18,CUST0260,Calça,Vestuário,8,"49,24",Berlim
1604,11/08/2024,CUST0392,Calça,Vestuário,6,"344,26",Porto
1605,09-17-2024,CUST0255,Refrigerante,Alimentos,5,214.68,Barcelona
1606,08-22-2024,CUST0394,Caderno,Educação,8,"219,58",Roma
1607,2024-12-25,CUST0144,Livro,Educação,3,311.76,Roma
1608,11-17-2024,CUST0003,Smartphone,ELETRÔNICOS,6,"255,83",Madrid
1609,2024-07-08,CUST0284,Camiseta,Vestuário,6,330.79,Paris
1610,2024-12-11,CUST0338,Livro,Educação,5,292.53,Madrid
1611,05-01-2024,CUST0132,Tênis,Calçados,4,"306,0",Madrid
1612,09/01/2024,CUST0490,Smartphone,Eletrônicos,4,"476,03",Barcelona
1613,06-27-2024,CUST0489,Fruta,Alimentos,3,307.7,Roma
1614,04-29-2024,CUST0303,Fruta,Alimentos,2,"145,95",Berlim
1615,28/05/2024,CUST0301,Livro,Educação,2,"64,35",Roma
1616,06/05/2024,CUST0424,Sandália,Calçados,4,"46,41",Barcelona
1617,04-24-2024,CUST0395,Laptop,Eletrônicos,10,172.05,Paris
1618,30/06/2024,CUST0024,Tênis,Calçados,8,77.12,Porto
1619,03/04/2024,CUST0320,Livro,Educação,5,"197,73",Madrid
1620,01-21-2024,CUST0140,Camiseta,Vestuário,3,367.22,Porto
1621,24/08/2024,CUST0080,Smartphone,Eletrônicos,9,109.62,Porto
1622,08-18-2024,CUST0189,Camiseta,Vestuário,10,220.84,Roma
1623,11/02/2024,CUST0186,Livro,Educação,7,"355,09",Barcelona
1624,07-31-2024,CUST0275,Sandália,Calçados,4,297.76,Madrid
1625,22/06/2024,CUST0282,Calça,Vestuário,3,86.8,Madrid
1626,12-29-2024,CUST0275,Smartphone,Eletrônicos,8,464.87,Lisboa
1627,11-10-2024,CUST0144,Fruta,Alimentos,4,"31,55",Barcelona
1628,2024-11-08,CUST0141,Laptop,Eletrônicos,10,342.58,Berlim
1629,25/02/2024,CUST0106,Fruta,Alimentos,1,359.69,Porto
1630,06-10-2024,CUST0469,Fruta,Alimentos,9,154.7,Barcelona
1631,14/01/2024,CUST0188,Caderno,Educação,3,86.79,Porto
1632,01-18-2024,CUST0290,Refrigerante,Alimentos,1,"144,8",Lisboa
1633,12-26-2024,CUST0460,Caderno,Educação,5,354.53,Madrid
1634,06/04/2024,CUST0219,Sandália,Calçados,4,339.67,Berlim
1635,06-24-2024,CUST0378,Livro,Educação,6,337.44,Paris
1636,06-14-2024,CUST0037,Laptop,Eletrônicos,3,216.52,Paris
1637,07-21-2024,CUST0301,Refrigerante,Alimentos,8,194.54,Barcelona
1638,09-10-2024,CUST0313,Refrigerante,Alimentos,1,322.38,Lisboa
1639,16/10/2024,CUST0348,Laptop,Eletrônicos,5,77.82,Roma
1640,2024-11-07,CUST0396,Tênis,Calçados,8,391.86,Barcelona
1641,2024-06-20,CUST0051,Smartphone,eletrônicos,1,"277,89",Roma
1642,2024-05-24,CUST0277,Caderno,Educação,7,355.97,Barcelona
1643,31/10/2024,CUST0383,Refrigerante,Alimentos,6,62.92,Madrid
1644,03-02-2024,CUST0195,Sandália,Calçados,1,343.6,Berlim
1645,05-18-2024,CUST0034,Sandália,Calçados,2,"387,68",Porto
1646,04-23-2024,CUST0036,Fruta,Alimentos,6,"170,32",Roma
1647,18/04/2024,CUST0370,Smartphone,Eletrônicos,8,171.69,Barcelona
1648,06-20-2024,CUST0454,Laptop,Eletrônicos,3,393.98,Porto
1649,04-20-2024,CUST0008,Refrigerante,Alimentos,8,40.95,Paris
1650,03-28-2024,CUST0399,Caderno,Educação,2,282.08,Porto
1651,11/12/2024,CUST0113,Camiseta,Vestuário,10,"155,12",Paris
1652,2024-06-11,CUST0286,Laptop,Eletrônicos,3,110.68,Roma
1653,10/04/2024,CUST0489,Calça,Vestuário,6,"91,39",Madrid
1654,12/12/2024,CUST0306,Caderno,Educação,10,146.92,Berlim
1655,11-20-2024,CUST0500,Smartphone,Eletrônicos,1,100.85,Barcelona
1656,01/10/2024,CUST0169,Fruta,Alimentos,7,288.27,Berlim
1657,12-29-2024,CUST0089,Refrigerante,Alimentos,2,276.59,Roma
1658,2024-02-14,CUST0129,Tênis,Calçados,3,234.72,Barcelona
1659,04/02/2024,CUST0364,Tênis,Calçados,4,"320,41",Porto
1660,08/09/2024,CUST0056,Livro,Educação,1,"292,07",Madrid
1661,2024-05-29,CUST0038,Refrigerante,Alimentos,7,46.38,Paris
1662,04-04-2024,CUST0267,Smartphone,Eletrônicos,7,443.9,Madrid
1663,08/12/2024,CUST0089,Sandália,Calçados,3,"352,42",Madrid
1664,18/08/2024,CUST0015,Laptop,eletrônicos,10,"27,05",Lisboa
1665,12-03-2024,CUST0265,Livro,Educação,2,"418,09",Madrid
1666,11-13-2024,CUST0442,Calça,Vestuário,6,270.38,Porto
1667,09/08/2024,CUST0394,Caderno,Educação,8,"321,33",Barcelona
1668,08/09/2024,CUST0090,Laptop,Eletrônicos,1,302.96,Berlim
1669,12-18-2024,CUST0041,Camiseta,Vestuário,4,433.19,Porto
1670,2024-05-31,CUST0294,Sandália,Calçados,2,"12,84",Porto
1671,08-18-2024,CUST0279,Livro,Educação,6,"229,25",Lisboa
1672,07-24-2024,CUST0313,Smartphone,Eletrônicos,8,108.78,Barcelona
1673,08-31-2024,CUST0465,Fruta,ALIMENTOS,8,"367,11",Lisboa
1674,03/01/2024,CUST0162,Sandália,Calçados,6,223.14,Roma
1675,03-07-2024,CUST0451,Camiseta,Vestuário,5,34.95,Barcelona
1676,2024-09-26,CUST0061,Refrigerante,Alimentos,3,263.39,Barcelona
1677,10-15-2024,CUST0434,Fruta,Alimentos,8,113.23,Paris
1678,16/02/2024,CUST0152,Fruta,Alimentos,9,"231,91",Roma
1679,12-04-2024,CUST0110,Fruta,Alimentos,4,"163,4",Lisboa
1680,07-15-2024,CUST0461,Tênis,Calçados,6,145.84,Barcelona
1681,2024-01-25,CUST0298,Livro,Educação,8,86.03,Porto
1682,01-04-2024,CUST0239,Calça,Vestuário,3,97.79,Porto
1683,03-11-2024,CUST0057,Laptop,Eletrônicos,3,"29,44",Madrid
1684,06-23-2024,CUST0036,Fruta,Alimentos,2,395.51,Berlim
1685,02-04-2024,CUST0102,Smartphone,Eletrônicos,9,"354,17",Berlim
1686,03-24-2024,CUST0353,Tênis,Calçados,6,221.21,Berlim
1687,08-23-2024,CUST0437,Laptop,Eletrônicos,10,8.55,Lisboa
1688,05/04/2024,CUST0209,Laptop,Eletrônicos,5,135.5,Berlim
1689,2024-03-22,CUST0051,Laptop,Eletrônicos,3,383.79,Porto
1690,08-09-2024,CUST0375,Camiseta,Vestuário,7,27.42,Lisboa
1691,02-24-2024,CUST0013,Caderno,Educação,6,446.79,Porto
1692,09-18-2024,CUST0181,Caderno,Educação,7,336.05,Porto
1693,01-16-2024,CUST0100,Tênis,Calçados,9,242.51,Barcelona
1694,14/10/2024,CUST0165,Camiseta,Vestuário,1,271.96,Madrid
1695,27/12/2024,CUST0096,Caderno,Educação,1,290.01,Madrid
1696,07/01/2024,CUST0084,Sandália,Calçados,7,"137,78",Porto
1697,30/08/2024,CUST0046,Sandália,Calçados,7,495.46,Roma
1698,04-13-2024,CUST0007,Smartphone,Eletrônicos,5,374.99,Lisboa
1699,02-08-2024,CUST0296,Fruta,Alimentos,8,421.93,Lisboa
1700,2024-08-06,CUST0274,Smartphone,Eletrônicos,6,290.42,Paris
1701,06-03-2024,CUST0414,Camiseta,Vestuário,3,"160,58",Paris
1702,08/04/2024,CUST0372,Livro,educação,1,430.02,Barcelona
1703,01-04-2024,CUST0219,Fruta,Alimentos,9,157.28,Roma
1704,07-03-2024,CUST0349,Smartphone,Eletrônicos,1,127.27,Berlim
1705,12-01-2024,CUST0444,Tênis,Calçados,10,57.36,Roma
1706,10-07-2024,CUST0135,Laptop,Eletrônicos,9,"233,21",Paris
1707,2024-11-25,CUST0010,Calça,Vestuário,5,458.66,Roma
1708,2024-01-11,CUST0074,Sandália,Calçados,10,348.54,Berlim
1709,10-17-2024,CUST0341,Camiseta,Vestuário,10,395.55,Berlim
1710,2024-03-12,CUST0185,Tênis,Calçados,8,136.89,Lisboa
1711,2024-07-15,CUST0312,Calça,Vestuário,2,"207,71",Lisboa
1712,09-25-2024,CUST0328,Livro,Educação,1,478.98,Berlim
1713,30/12/2024,CUST0240,Refrigerante,alimentos,5,110.6,Porto
1714,06-16-2024,CUST0321,Fruta,Alimentos,6,120.72,Lisboa
1715,2024-07-07,CUST0455,Fruta,Alimentos,8,122.28,Madrid
1716,12-20-2024,CUST0312,Sandália,Calçados,3,30.03,Madrid
1717,10-07-2024,CUST0067,Fruta,Alimentos,5,324.63,Paris
1718,27/05/2024,CUST0436,Livro,Educação,6,460.2,Roma
1719,2024-12-12,CUST0391,Caderno,Educação,4,179.36,Porto
1720,17/04/2024,CUST0352,Smartphone,Eletrônicos,6,135.8,Porto
1721,04/11/2024,CUST0272,Camiseta,Vestuário,6,"198,39",Porto
1722,14/07/2024,CUST0252,Calça,Vestuário,6,177.04,Madrid
1723,06-01-2024,CUST0166,Sandália,Calçados,9,455.45,Lisboa
1724,14/02/2024,CUST0359,Sandália,Calçados,7,402.54,Paris
1725,07-23-2024,CUST0423,Sandália,Calçados,3,110.73,Paris
1726,03-22-2024,CUST0485,Fruta,Alimentos,9,"170,79",Lisboa
1727,2024-05-17,CUST0157,Livro,Educação,4,121.15,Madrid
1728,05/09/2024,CUST0164,Refrigerante,Alimentos,3,297.35,Roma
1729,05-10-2024,CUST0425,Calça,Vestuário,3,"391,43",Berlim
1730,08-07-2024,CUST0136,Calça,Vestuário,10,422.31,Madrid
1731,28/09/2024,CUST0395,Fruta,Alimentos,8,22.37,Paris
1732,2024-08-22,CUST0466,Fruta,Alimentos,5,"191,48",Berlim
1733,2024-09-06,CUST0215,Laptop,Eletrônicos,6,265.92,Madrid
1734,11-11-2024,CUST0194,Fruta,Alimentos,8,269.77,Barcelona
1735,08/07/2024,CUST0430,Sandália,Calçados,8,63.23,Porto
1736,25/01/2024,CUST0088,Camiseta,Vestuário,1,364.82,Berlim
1737,2024-09-01,CUST0348,Sandália,CALÇADOS,2,"119,1",Barcelona
1738,04-17-2024,CUST0314,Caderno,Educação,8,388.3,Roma
1739,12-04-2024,CUST0057,Smartphone,Eletrônicos,1,189.86,Barcelona
1740,2024-03-04,CUST0162,Tênis,CALÇADOS,9,90.79,Barcelona
1741,11-02-2024,CUST0304,Livro,Educação,8,406.28,Barcelona
1742,11-20-2024,CUST0109,Livro,Educação,4,470.1,Berlim
1743,08-04-2024,CUST0343,Livro,Educação,5,39.65,Barcelona
1744,20/11/2024,CUST0193,Laptop,Eletrônicos,7,324.08,Madrid
1745,05-19-2024,CUST0185,Laptop,eletrônicos,3,56.83,Berlim
1746,2024-07-23,CUST0207,Tênis,Calçados,1,296.3,Paris
1747,03-14-2024,CUST0259,Sandália,Calçados,4,"118,08",Madrid
1748,04/07/2024,CUST0354,Sandália,Calçados,6,83.38,Barcelona
1749,31/10/2024,CUST0264,Refrigerante,alimentos,7,353.3,Roma
1750,27/10/2024,CUST0172,Caderno,Educação,4,365.81,Barcelona
1751,05-01-2024,CUST0254,Refrigerante,Alimentos,6,"296,9",Roma
1752,04-25-2024,CUST0296,Caderno,Educação,6,288.68,Paris
1753,02-26-2024,CUST0424,Fruta,Alimentos,4,211.79,Berlim
1754,2024-06-24,CUST0320,Camiseta,Vestuário,6,"184,23",Roma
1755,10-18-2024,CUST0277,Laptop,Eletrônicos,9,"51,04",Barcelona
1756,09-24-2024,CUST0307,Tênis,Calçados,5,"349,65",Roma
1757,06-09-2024,CUST0172,Tênis,Calçados,9,"176,19",Roma
1758,04-27-2024,CUST0207,Caderno,Educação,6,30.43,Paris
1759,08/07/2024,CUST0492,Laptop,Eletrônicos,5,287.69,Lisboa
1760,12/10/2024,CUST0329,Caderno,Educação,4,45.85,Porto
1761,05-22-2024,CUST0248,Calça,Vestuário,4,"186,03",Porto
1762,29/10/2024,CUST0400,Tênis,Calçados,3,115.56,Lisboa
1763,09-05-2024,CUST0195,Caderno,Educação,6,287.77,Roma
1764,16/08/2024,CUST0046,Fruta,Alimentos,7,142.01,Berlim
1765,2024-05-08,CUST0032,Caderno,Educação,8,195.28,Paris
1766,02/11/2024,CUST0359,Smartphone,Eletrônicos,10,371.39,Lisboa
1767,11-02-2024,CUST0020,Calça,Vestuário,1,118.96,Berlim
1768,08/12/2024,CUST0115,Camiseta,Vestuário,1,162.75,Barcelona
1769,01/05/2024,CUST0162,Camiseta,Vestuário,6,268.15,Porto
1770,2024-08-21,CUST0479,Smartphone,Eletrônicos,4,"435,27",Berlim
1771,09-14-2024,CUST0478,Livro,Educação,4,24.26,Madrid
1772,20/11/2024,CUST0474,Sandália,Calçados,9,244.93,Berlim
1773,21/06/2024,CUST0366,Sandália,CALÇADOS,7,310.39,Roma
1774,04-15-2024,CUST0354,Laptop,ELETRÔNICOS,7,"152,59",Madrid
1775,11-10-2024,CUST0413,Tênis,Calçados,4,232.63,Barcelona
1776,06-29-2024,CUST0470,Fruta,Alimentos,6,"279,31",Roma
1777,2024-12-17,CUST0359,Tênis,Calçados,7,206.41,Paris
1778,10/05/2024,CUST0219,Calça,Vestuário,4,478.71,Lisboa
1779,04/01/2024,CUST0324,Sandália,Calçados,10,309.71,Paris
1780,10-15-2024,CUST0486,Smartphone,Eletrônicos,5,380.35,Roma
1781,11-02-2024,CUST0249,Sandália,Calçados,7,356.05,Paris
1782,01-20-2024,CUST0500,Caderno,Educação,5,389.25,Paris
1783,03-29-2024,CUST0270,Tênis,Calçados,1,245.01,Porto
1784,12-05-2024,CUST0019,Smartphone,Eletrônicos,5,40.08,Paris
1785,11-27-2024,CUST0384,Camiseta,Vestuário,6,396.37,Madrid
1786,03-13-2024,CUST0213,Fruta,Alimentos,10,"208,5",Barcelona
1787,06-03-2024,CUST0024,Calça,Vestuário,5,206.13,Porto
1788,12-07-2024,CUST0197,Refrigerante,Alimentos,2,423.67,Madrid
1789,10-27-2024,CUST0124,Smartphone,Eletrônicos,6,355.56,Paris
1790,17/05/2024,CUST0031,Sandália,calçados,1,"482,29",Porto
1791,27/02/2024,CUST0303,Fruta,Alimentos,3,"180,46",Porto
1792,01/12/2024,CUST0235,Fruta,Alimentos,1,230.51,Roma
1793,01/01/2024,CUST0408,Camiseta,Vestuário,5,"213,66",Berlim
1794,02-04-2024,CUST0459,Fruta,Alimentos,6,493.35,Porto
1795,01/03/2024,CUST0322,Smartphone,Eletrônicos,3,376.85,Barcelona
1796,12-15-2024,CUST0245,Tênis,Calçados,9,"215,74",Paris
1797,2024-11-13,CUST0342,Sandália,Calçados,1,"498,25",Lisboa
1798,03-25-2024,CUST0348,Sandália,Calçados,10,444.52,Lisboa
1799,01-15-2024,CUST0387,Refrigerante,Alimentos,7,485.24,Madrid
1800,04/11/2024,CUST0014,Refrigerante,Alimentos,6,491.55,Barcelona
1801,04-29-2024,CUST0131,Fruta,Alimentos,6,317.84,Roma
1802,04-10-2024,CUST0410,Refrigerante,alimentos,9,120.81,Porto
1803,30/03/2024,CUST0440,Refrigerante,Alimentos,8,"312,89",Roma
1804,06/10/2024,CUST0314,Smartphone,Eletrônicos,10,"218,38",Lisboa
1805,02-28-2024,CUST0490,Laptop,Eletrônicos,5,"350,95",Paris
1806,04/07/2024,CUST0006,Camiseta,Vestuário,7,155.8,Lisboa
1807,24/10/2024,CUST0496,Sandália,Calçados,9,338.35,Paris
1808,2024-09-20,CUST0138,Livro,Educação,5,"41,81",Barcelona
1809,07-06-2024,CUST0235,Tênis,Calçados,8,262.94,Porto
1810,10-12-2024,CUST0093,Calça,Vestuário,9,211.83,Porto
1811,13/01/2024,CUST0097,Fruta,Alimentos,7,"415,31",Berlim
1812,10-07-2024,CUST0068,Refrigerante,Alimentos,8,33.04,Porto
1813,12-27-2024,CUST0201,Smartphone,eletrônicos,1,"53,78",Berlim
1814,11/06/2024,CUST0494,Fruta,Alimentos,10,253.35,Barcelona
1815,11-11-2024,CUST0427,Camiseta,Vestuário,1,74.62,Paris
1816,01-04-2024,CUST0116,Livro,EDUCAÇÃO,3,"101,76",Barcelona
1817,01-16-2024,CUST0192,Camiseta,Vestuário,1,336.43,Madrid
1818,02-07-2024,CUST0082,Smartphone,Eletrônicos,7,"344,83",Paris
1819,25/08/2024,CUST0180,Laptop,Eletrônicos,9,"196,84",Lisboa
1820,02-16-2024,CUST0350,Caderno,Educação,1,"203,39",Barcelona
1821,11-05-2024,CUST0176,Fruta,Alimentos,2,"286,26",Lisboa
1822,08-02-2024,CUST0225,Camiseta,vestuário,9,403.76,Madrid
1823,07/02/2024,CUST0172,Smartphone,Eletrônicos,2,7.81,Porto
1824,03-05-2024,CUST0477,Calça,Vestuário,2,473.1,Paris
1825,01-02-2024,CUST0412,Tênis,Calçados,1,123.43,Roma
1826,2024-01-31,CUST0001,Livro,Educação,5,"409,77",Lisboa
1827,18/02/2024,CUST0258,Smartphone,Eletrônicos,8,"361,91",Paris
1828,2024-10-03,CUST0342,Tênis,Calçados,8,333.82,Paris
1829,2024-04-11,CUST0310,Sandália,Calçados,6,257.01,Berlim
1830,14/10/2024,CUST0256,Tênis,calçados,3,351.3,Madrid
1831,2024-10-09,CUST0250,Refrigerante,Alimentos,4,"190,75",Paris
1832,04-09-2024,CUST0395,Sandália,CALÇADOS,6,264.82,Berlim
1833,22/04/2024,CUST0318,Sandália,Calçados,8,52.91,Madrid
1834,11-26-2024,CUST0160,Smartphone,ELETRÔNICOS,3,337.02,Lisboa
1835,10-10-2024,CUST0233,Livro,Educação,6,233.98,Berlim
1836,24/11/2024,CUST0198,Livro,Educação,8,333.72,Paris
1837,2024-12-21,CUST0164,Refrigerante,Alimentos,5,268.77,Porto
1838,12-17-2024,CUST0064,Caderno,Educação,6,222.62,Paris
1839,05-19-2024,CUST0261,Calça,Vestuário,5,"29,2",Paris
1840,10-25-2024,CUST0008,Livro,Educação,3,"448,51",Porto
1841,03-11-2024,CUST0083,Camiseta,Vestuário,1,"188,06",Lisboa
1842,13/08/2024,CUST0080,Camiseta,Vestuário,5,143.54,Lisboa
1843,05-25-2024,CUST0099,Caderno,Educação,6,182.9,Berlim
1844,22/04/2024,CUST0452,Calça,Vestuário,3,446.64,Paris
1845,08-03-2024,CUST0066,Calça,Vestuário,6,437.02,Barcelona
1846,04-17-2024,CUST0413,Laptop,Eletrônicos,7,263.74,Berlim
1847,02-08-2024,CUST0278,Fruta,alimentos,10,243.34,Barcelona
1848,24/11/2024,CUST0266,Livro,Educação,9,"256,96",Lisboa
